Part_ID,Date,Shift,Machine,Operator,Supplier,True_Diameter_mm,Diameter_mm,True_Length_mm,Length_mm,Temperature_C,Cycle_Time_sec,Defect_Type,Inspection_Result
P00175,2026-02-22,A,M3,O1,Supplier B,20.19918946305627,20.188374947723414,50.04979346091096,50.0477748115517,21.033598040746035,43.87766221451036,None,Pass
P00176,2026-02-03,B,M2,O3,Supplier B,20.01779975907516,20.014114995429278,49.996791547163966,49.98979664230615,20.429172783304523,42.38434220063994,None,Pass
P00177,2026-01-25,A,M3,O1,Supplier C,20.227964787117823,20.218776966951093,49.9779849789157,49.963485495804605,19.919609378291682,45.719216799403846,None,Pass
P00178,2026-02-26,C,M1,O1,Supplier A,19.98761321769725,19.981687982290914,50.20506215784198,50.20306720747458,18.27535476353895,39.69227535451566,None,Pass
P00179,2026-01-26,A,M4,O3,Supplier B,19.968891691866094,19.979049148716705,49.845270543265784,49.850410559397005,21.36570991306665,42.985467549512805,None,Pass
P00180,2026-01-17,B,M3,O2,Supplier B,20.24646007608722,20.245587025248597,49.83029889193567,49.834998735368345,24.663478055631103,45.79340713906182,None,Pass
P00181,2026-01-20,C,M4,O1,Supplier A,19.990243423823067,19.981469180115514,49.89115717373948,49.88391255906985,22.842947816154698,44.0365895747312,None,Pass
P00182,2026-02-07,B,M1,O1,Supplier B,19.92809945731016,19.929611757016453,50.21029633702729,50.20987527561088,22.217883192766415,41.424270906203965,None,Pass
P00183,2026-02-18,A,M2,O1,Supplier A,19.968346700109514,19.97709302670088,50.25016234151042,50.23432949307333,21.501793842715045,40.98253892301209,None,Pass
P00184,2026-01-24,A,M3,O1,Supplier C,20.210638362887064,20.213007222599966,50.114190382305814,50.120760637440235,21.39897566497244,42.655610996766725,None,Pass
P00185,2026-01-16,A,M2,O3,Supplier A,20.00089407450087,19.984372639400412,49.78132648497377,49.80010644504419,22.81671712963071,44.50401818920666,None,Pass
P00186,2026-03-02,A,M2,O3,Supplier A,20.020482105052366,20.022008467729915,50.08432477721111,50.08618258741312,19.801685475759694,44.781673741364976,None,Pass
P00187,2026-01-10,B,M1,O1,Supplier A,20.045428144758546,20.051830023452204,49.99463901003036,50.001429906134014,22.58638241975976,39.817137805228114,None,Pass
P00188,2026-02-07,A,M2,O1,Supplier B,19.98266308371385,19.96229770367942,49.891890336872976,49.89507499685864,24.92706725396612,42.91269720149206,None,Pass
P00189,2026-01-15,A,M1,O2,Supplier A,19.993327571240847,19.99941982911497,50.179188420161495,50.20556608157641,23.094715242051326,40.97519867452598,None,Pass
P00190,2026-02-13,A,M2,O3,Supplier B,20.007342412867537,20.005799464372515,50.173896869582,50.15572806389386,24.543588347604395,44.138560936750046,None,Pass
P00191,2026-01-27,C,M3,O1,Supplier C,20.173217064203772,20.18602781953862,49.92827306373499,49.92949696584434,20.759435158656522,45.16624050851718,None,Pass
P00192,2026-01-09,A,M3,O3,Supplier C,20.25951113428304,20.26333288866945,50.12747797712208,50.108338408151674,22.488997933514565,44.28464579549683,None,Pass
P00193,2026-01-15,A,M3,O1,Supplier C,20.233510264248363,20.234204975034285,49.93566423316267,49.924053407349575,23.599390259589477,43.21028671834236,None,Pass
P00194,2026-02-03,B,M2,O3,Supplier B,20.00505331836771,20.01530114188715,50.01634467994985,50.016820883130656,20.624611952338178,45.12720672627525,None,Pass
P00195,2026-01-13,A,M4,O3,Supplier A,20.026189971182113,20.00495751704735,49.843068041290465,49.8410585715041,25.238084438067816,44.741277750636556,None,Pass
P00196,2026-02-08,C,M1,O2,Supplier B,20.09157956541338,20.102056200485052,49.91278401819407,49.928320523876984,22.426865624558427,40.52087531209751,None,Pass
P00197,2026-02-22,A,M2,O2,Supplier A,20.001481680029745,20.001381539249373,49.83305769021321,49.853264276411984,21.307259658446824,42.327058074207834,None,Pass
P00198,2026-01-22,B,M1,O1,Supplier A,20.060535193330036,20.04752481537692,49.951319835135386,49.95090014580891,20.7736766552009,43.51202192361383,None,Pass
P00199,2026-03-02,B,M2,O3,Supplier A,19.9843477899655,19.982049166116987,49.79619172447481,49.81789803605224,19.73744049051737,41.378911243622156,None,Pass
P00200,2026-02-18,C,M4,O3,Supplier C,20.053583075821585,20.05272881519614,50.32855399211838,50.319995332790995,23.451554129745112,47.02689274901766,None,Pass
P00201,2026-01-10,B,M2,O3,Supplier C,20.003616921180928,20.007258729912174,49.93518460826651,49.92873270361435,23.037671006171394,43.16641925939226,None,Pass
P00202,2026-02-01,C,M4,O3,Supplier B,19.968018417993264,19.975928876058475,50.046403826597725,50.03845097289918,19.112374187793215,41.379054812368196,None,Pass
P00203,2026-02-07,B,M2,O1,Supplier A,20.015390901178346,20.0235935356454,50.07052210353303,50.07491261632087,23.48232428771147,43.32312980814002,None,Pass
P00204,2026-02-07,B,M3,O2,Supplier C,20.25361279741554,20.2532900427,49.81430791090732,49.83046745737766,22.35051946454269,45.26399363025807,Surface finish,Fail
P00205,2026-02-01,C,M2,O2,Supplier C,19.973660749578862,19.979460847397345,50.06679866975216,50.06056970805437,21.099584830779712,43.15497223947796,None,Pass
P00206,2026-01-26,B,M2,O1,Supplier B,20.025792385034137,20.000264924992837,49.91782447024102,49.90706221953973,21.144219096566697,43.69421008077901,None,Pass
P00207,2026-02-08,B,M4,O3,Supplier C,20.01909667794276,20.012966056147324,50.030035993968816,50.02922453489531,23.694290012136193,44.80352263753827,Surface finish,Fail
P00208,2026-02-14,A,M4,O1,Supplier C,20.003089921668284,20.002441226293424,49.99770961704793,49.988994948945525,24.44764991390434,43.7116493087796,None,Pass
P00209,2026-02-24,A,M2,O2,Supplier C,19.99445373354316,20.006599642647277,49.96789534208788,49.96888661634095,19.142998076947084,44.10456438119806,None,Pass
P00210,2026-01-11,B,M4,O1,Supplier C,20.009932131988172,20.027681290721,49.910408979912184,49.90412128480634,24.91036183413905,44.86040390552393,None,Pass
P00211,2026-01-13,A,M2,O3,Supplier A,20.023374487747333,20.022643866032926,50.1571252969471,50.15046970394004,23.49269122024409,44.88556972387845,None,Pass
P00212,2026-02-04,B,M3,O1,Supplier A,20.20106505223382,20.190608930240053,50.17936658726348,50.1836072689327,20.573353877459887,44.9105136283606,None,Pass
P00213,2026-01-30,A,M4,O2,Supplier A,20.008226884384005,20.013203179131406,50.077352406477175,50.09651979758523,17.98657368118244,42.971958995,None,Pass
P00214,2026-02-27,B,M2,O2,Supplier A,20.015921260630705,20.02023336749744,50.048167628795944,50.04273783474271,19.90147301944765,43.012819331251585,None,Pass
P00215,2026-02-08,C,M3,O1,Supplier B,20.19787265113115,20.18548506863723,49.89241503288396,49.89092999143079,22.5514558429063,45.54365624373052,None,Pass
P00216,2026-01-19,B,M2,O3,Supplier C,19.89244865565043,19.897259546939427,50.05930312525008,50.06547318587968,21.603536515381172,43.642935748062925,None,Pass
P00217,2026-02-25,B,M1,O1,Supplier A,19.972410435477162,19.957551342940675,49.95292314109361,49.941571912296126,20.62246004615668,43.55238652922684,None,Pass
P00218,2026-02-26,A,M1,O2,Supplier C,19.952555831481853,19.962301079264904,49.78821596912556,49.78083111386433,21.930130782572665,40.80547647146683,None,Pass
P00219,2026-01-07,A,M2,O1,Supplier A,20.020969687984753,20.018166568162354,49.9398884122482,49.93444235737021,21.830471763368095,41.6113484141042,None,Pass
P00220,2026-02-27,B,M4,O2,Supplier C,20.02642195075228,20.034934538924528,49.982220575849624,49.98356166746632,20.3018924717765,42.19555247370108,None,Pass
P00221,2026-01-26,C,M1,O1,Supplier B,19.97587193207959,19.9773866386948,50.11698321647447,50.10969930662204,19.72031987501946,41.231372150199824,None,Pass
P00222,2026-01-18,C,M2,O3,Supplier B,20.041545684446216,20.054539007836926,50.02591693926175,50.031678643878436,21.745171494030153,46.149367678028185,Surface finish,Fail
P00223,2026-01-11,B,M3,O2,Supplier B,20.20062096452062,20.207073484556897,49.98562070457369,50.001097313277505,22.6959672355893,45.72149580349332,None,Pass
P00224,2026-01-09,C,M1,O2,Supplier C,20.007673831675906,20.014087946434906,49.9882199528911,50.015623243872966,24.979945574952723,42.59286818766872,None,Pass
P00225,2026-01-08,C,M3,O3,Supplier B,20.232718869197228,20.236478431950545,50.115063924373885,50.119279770014366,23.071285384067135,43.874874035480886,None,Pass
P00226,2026-02-19,C,M2,O2,Supplier A,19.996252427726454,19.999499474746123,49.88069843985871,49.88609660657246,21.809912060545322,42.91496720075952,None,Pass
P00227,2026-02-28,C,M4,O3,Supplier B,20.07359220815396,20.083893613469442,50.01839943814301,50.008779567530055,19.602804735284007,41.08793536110745,None,Pass
P00228,2026-03-03,A,M3,O3,Supplier B,20.22404324811768,20.214366074289543,50.13877190719184,50.1439116996603,21.00922396182778,46.53739310644302,None,Pass
P00229,2026-02-04,A,M3,O1,Supplier C,20.21428787957903,20.213808542186623,50.01490049384974,50.012528309893206,21.3619760455648,43.51797616256908,None,Pass
P00230,2026-01-20,B,M1,O1,Supplier B,20.015008777963015,20.008733821271196,49.97960529163163,49.97454882454341,23.930037746943604,45.51834000826827,None,Pass
P00231,2026-02-27,B,M2,O3,Supplier A,20.002864732002756,20.008566427070246,49.978773813946155,49.980970244083764,20.46167345430358,44.296889680601886,Tool mark,Fail
P00232,2026-02-28,C,M4,O3,Supplier A,19.995345860130787,19.989941176006493,49.77563200248962,49.76208250887377,20.42755772927036,43.76118236183306,None,Pass
P00233,2026-01-29,A,M1,O1,Supplier C,20.006722574950828,20.02021334787774,50.02354008488785,50.00332159983037,20.404906240676805,41.22370130354336,None,Pass
P00234,2026-01-17,A,M4,O1,Supplier A,20.065714818682313,20.066932020704872,49.852472938694945,49.85757175379959,24.365821520106206,44.4472076526481,None,Pass
P00235,2026-02-24,C,M2,O1,Supplier B,19.978610160331076,19.97232556298365,50.01212460899748,49.99213998323472,20.419083204585576,43.50022775328126,None,Pass
P00236,2026-01-26,A,M3,O2,Supplier A,20.19709235188749,20.20494030812836,49.93178044066723,49.92670002557321,19.81163214139514,43.02455051797803,None,Pass
P00237,2026-02-06,C,M3,O2,Supplier A,20.202560412526765,20.209657700798115,50.23687511709483,50.233970026100465,22.893185982453478,45.11588103428584,None,Pass
P00238,2026-02-27,A,M2,O2,Supplier A,20.0102875278543,20.020344455394536,49.96362593233586,49.972900864635236,21.001201432549614,41.289911417042056,None,Pass
P00239,2026-01-14,B,M2,O1,Supplier B,19.981356362249358,19.97765597580044,49.73625256656849,49.751439551407735,24.894863861413164,44.859850995719164,None,Pass
P00240,2026-01-23,B,M3,O2,Supplier C,20.254328570641086,20.269698964671306,49.99205830270277,49.99770152757525,21.156997047116064,43.14072911895959,None,Pass
P00241,2026-01-17,A,M1,O3,Supplier A,19.989353736582032,19.968353892382837,49.83229131312376,49.82773787673389,23.28739099068994,41.74716622009205,None,Pass
P00242,2026-02-19,A,M3,O2,Supplier C,20.258483327930758,20.259350119133455,50.05026981558325,50.067213664941406,22.99273901560394,46.11998828542059,None,Pass
P00243,2026-01-12,A,M1,O2,Supplier B,19.910609599511137,19.91715828871743,50.10880205387587,50.10611088198733,21.055983617196567,41.87829182624164,None,Pass
P00244,2026-01-13,A,M3,O1,Supplier C,20.278712538545175,20.26348609625408,49.885505938103094,49.88766179112634,23.878348278739917,45.54297776121276,None,Pass
P00245,2026-01-24,A,M3,O2,Supplier B,20.248081819963573,20.257649781139644,50.038897607275814,50.048236724547756,20.077910550062978,43.10495204865677,None,Pass
P00246,2026-01-27,C,M1,O3,Supplier C,20.010899856417065,20.01924651915508,50.02995581595555,50.02552617747469,20.267903958488247,39.68355808642037,None,Pass
P00247,2026-02-18,A,M4,O1,Supplier B,20.009967447126243,20.021328171797432,49.874577142487894,49.87030274165165,22.729943156064195,44.29589261076488,None,Pass
P00248,2026-03-02,B,M2,O2,Supplier C,20.029980049303305,20.04364853737038,49.941612840210254,49.95066593282802,21.907342706883036,43.805485620889534,None,Pass
P00249,2026-02-09,A,M4,O1,Supplier A,20.028471535621126,20.02855827990801,50.16804813631629,50.16020090721605,22.17433634646089,43.24973948949715,None,Pass
P00250,2026-01-18,C,M1,O2,Supplier C,19.993154924698757,20.004336497690755,49.98002933806264,49.98521303657999,22.01285989929934,42.02385932776179,None,Pass
P00251,2026-02-13,C,M1,O3,Supplier A,20.04322030497877,20.040978636883864,49.96030436168245,49.96433820128821,22.82244887881808,40.80380939989459,None,Pass
P00252,2026-02-16,C,M2,O3,Supplier A,20.02033038781151,20.016988493880813,50.02002434747327,50.02685702807712,22.451158383080948,42.69928477957395,None,Pass
P00253,2026-01-10,C,M1,O2,Supplier C,20.007638300266507,20.01421537130356,49.962821519681775,49.95587688985017,22.18863336315302,41.423947532095994,None,Pass
P00254,2026-03-01,A,M2,O2,Supplier A,20.007730329206183,20.018741522904314,49.981145133526745,49.98719252210273,22.578594481508862,44.56081265085109,Burr,Fail
P00255,2026-02-04,B,M3,O3,Supplier A,20.237027726473833,20.231149583609117,50.05671661802294,50.052550683957826,22.870736000439365,43.2783528834252,Surface finish,Fail
P00256,2026-02-21,A,M1,O3,Supplier C,19.936439880624686,19.945083175222994,50.01929009038215,50.03157702537288,20.49248650673834,40.65762429019835,None,Pass
P00257,2026-01-08,C,M3,O2,Supplier B,20.217560128519935,20.22661933207882,50.3194700253149,50.32554262581528,23.07351199886671,44.86988829702073,None,Pass
P00258,2026-03-02,B,M1,O1,Supplier B,19.96449234354356,19.963582539514775,50.197207822853244,50.19222140786602,20.22759163435451,43.030329472724226,None,Pass
P00259,2026-03-04,B,M1,O2,Supplier A,19.986357054780687,19.986482257716688,50.00676640289642,50.02470375869549,21.423998677837957,41.5683738295731,None,Pass
P00260,2026-03-02,C,M3,O1,Supplier C,20.153173694182122,20.151189647719793,50.03549071618505,50.02237485193174,19.894605413199788,41.91250578345687,None,Pass
P00261,2026-02-05,C,M4,O3,Supplier A,19.999879477003688,20.0120787364102,49.86977401391045,49.871984138889566,20.851208253705487,41.70090076231026,None,Pass
P00262,2026-01-11,C,M1,O1,Supplier B,19.94175385171544,19.94591163960613,49.92730803243458,49.91960477406686,23.13965741659686,41.785829055418525,None,Pass
P00263,2026-02-01,A,M2,O1,Supplier A,19.99870180470983,19.99781194431106,49.998944202686744,50.01102759917419,22.323307023899982,44.33670004713573,None,Pass
P00264,2026-02-10,A,M4,O3,Supplier A,20.025297400727535,20.020967855866935,50.12491198983692,50.11901956695965,22.226919653923837,43.95731768559625,None,Pass
P00265,2026-01-31,A,M4,O1,Supplier A,20.005046522100955,19.998270349498124,50.04378262642852,50.04058183351457,21.759464454700904,45.040374271936074,None,Pass
P00266,2026-01-30,B,M3,O3,Supplier A,20.166314438316284,20.16740315850855,50.03031173599798,50.03093945312225,21.00110298437599,43.60448997586526,None,Pass
P00267,2026-01-25,B,M2,O3,Supplier B,19.956756850782845,19.955337057874242,49.95647297181078,49.95734185018143,20.041518552899912,42.11951394648833,None,Pass
P00268,2026-02-14,A,M2,O3,Supplier C,19.985797794148997,19.994154299077138,49.85102255000198,49.86314045331476,24.308905160528276,43.1473113149145,None,Pass
P00269,2026-02-08,C,M3,O2,Supplier C,20.237655690090584,20.229765529990228,49.91767620037239,49.92918686120235,23.54627616605326,44.59103625933854,None,Pass
P00270,2026-02-18,A,M3,O2,Supplier B,20.214706703348217,20.21461746919743,49.9344839951762,49.94138804183826,20.236795393362208,47.08938197721234,None,Pass
P00271,2026-01-09,B,M2,O3,Supplier C,20.017973619925247,20.020475638687824,50.07146399714047,50.078623233069315,22.93312041452555,45.57267433952794,None,Pass
P00272,2026-01-19,C,M1,O1,Supplier B,20.027133239958594,20.015113505616878,50.18662958569101,50.18347921965817,21.99900037762458,42.557593294059664,None,Pass
P00273,2026-02-26,B,M1,O2,Supplier B,20.00863293989125,20.006418760736178,49.89784957371737,49.89301476270118,21.654858974379962,42.60949101463162,None,Pass
P00274,2026-02-21,B,M4,O2,Supplier B,19.993266613786567,20.005213264647352,50.017908579674355,50.026530830800695,20.867049073175444,44.450696965548076,None,Pass
P00275,2026-02-14,A,M2,O1,Supplier A,20.033636534732626,20.025891906497197,50.2104856796601,50.2295387398965,23.347983014248946,43.39295156838883,None,Pass
P00276,2026-01-29,A,M2,O2,Supplier B,19.971222373432877,19.968246072882145,49.979517835053144,49.992138366432364,19.126865396455464,45.55980078109497,None,Pass
P00277,2026-01-30,C,M2,O2,Supplier C,20.044401326843886,20.04584185107696,50.104516065003025,50.103138850756345,20.377860205909112,43.4437157052824,None,Pass
P00278,2026-02-13,B,M4,O1,Supplier B,20.081621899353717,20.072326406999807,49.84170549643693,49.82351193885178,22.523013290033337,43.506683963649316,None,Pass
P00279,2026-02-20,A,M1,O1,Supplier C,19.94661956841736,19.955814521217864,50.24506727478561,50.23439269844948,22.71180092987402,42.527207017542466,None,Pass
P00280,2026-01-30,C,M1,O2,Supplier C,19.977465205882854,19.973912938580355,49.92203011573293,49.92119435001266,20.020617703926266,40.04752960418941,None,Pass
P00281,2026-02-27,B,M2,O2,Supplier A,19.9685576481858,19.97938228619686,49.90411981553311,49.91166182444309,19.018574195935084,44.131049806455394,None,Pass
P00282,2026-01-25,C,M2,O3,Supplier B,20.11767806202097,20.12794120743632,50.21605333769609,50.230078552515536,21.66666372370201,42.43056133258307,None,Pass
P00283,2026-01-24,B,M3,O1,Supplier B,20.177938395728333,20.17261917068118,50.11306760558883,50.103000869134874,19.356302943209442,44.77890519920376,None,Pass
P00284,2026-02-15,C,M2,O1,Supplier C,20.039504689908817,20.025089251956278,49.90334504635226,49.89652856408929,23.59301000605962,43.58604389982704,None,Pass
P00285,2026-02-21,A,M2,O2,Supplier B,20.021179397510814,20.037515749251558,50.0542812931618,50.067156124088065,19.780589126788524,42.72563322898503,None,Pass
